amount,hour,location_match,device_match,failed_attempts,is_fraud
259.05545545146947,1,0,0,4,1
33108.78041738281,3,0,0,3,1
25106.122949704197,1,0,0,4,1
10558.127431182867,2,0,0,3,1
527.2184040384245,9,1,1,0,0
65.7038377341248,19,1,1,0,0
220.04950362887445,21,1,1,0,0
7369.302526933443,1,0,0,4,1
7621.323656322318,2,0,0,3,1
18837.664226301506,4,0,0,3,1
178.72522571958666,16,1,1,0,0
304.34031021373664,12,1,1,0,0
291.29730154147836,6,1,1,0,0
4476.977909224171,2,0,0,4,1
4342.736435317917,0,0,0,3,1
13451.263758382423,0,0,0,4,1
8703.143923274061,4,0,0,3,1
8840.448297220972,0,0,0,4,1
118.68661386865499,12,1,1,0,0
7215.889835965964,1,0,0,3,1
275.4819206265849,16,1,1,0,0
17909.957483055565,2,0,0,3,1
193.88945798748532,9,1,1,0,0
258.1293996137865,16,1,1,0,0
9406.78891243819,3,0,0,3,1
6250.09373426061,3,0,0,3,1
40386.08074558742,2,0,0,4,1
11855.102832124125,1,0,0,3,1
46310.67568716056,0,0,0,3,1
5918.399465098189,0,0,0,3,1
39261.92673123431,0,0,0,3,1
10520.567011588582,3,0,0,4,1
38919.76216677694,4,0,0,3,1
10599.924276717556,3,0,0,3,1
179.84440727805116,13,1,1,0,0
451.1559051768931,7,1,1,0,0
11214.003842664184,3,0,0,3,1
5160.165238034349,0,0,0,4,1
13277.500888898185,3,0,0,3,1
3962.9709012306516,2,0,0,3,1
29231.792558137764,1,0,0,3,1
16351.186735766643,2,0,0,3,1
39261.92673123431,0,0,0,3,1
235.74808929742733,16,1,1,0,0
509.98166765230604,21,1,1,0,0
33416.45897832191,1,0,0,3,1
618.9425382846176,8,1,1,0,0
1242.1191110523926,17,1,1,0,0
59.53514135280141,14,1,1,0,0
13339.626512095982,3,0,0,4,1
441.3200855848893,0,0,0,3,1
13526.920552863205,3,0,0,3,1
40.49978858327813,17,1,1,0,0
166.27950975589206,21,1,1,0,0
562.3156661331268,21,1,1,0,0
16385.55143673589,3,0,0,4,1
10840.280267428656,3,0,0,4,1
634.2833363692447,6,1,1,0,0
13412.878717949614,4,0,0,3,1
715.8504908770362,21,1,1,0,0
147.66316327835366,19,1,1,0,0
629.0012686279491,0,0,0,3,1
30641.326080633226,0,0,0,4,1
2096.5097265441036,4,0,0,3,1
1174.3870598082615,21,1,1,0,0
400.37668326857886,4,0,0,3,1
184.44789552722477,15,1,1,0,0
339.14632393386205,16,1,1,0,0
8472.74200786348,2,0,0,3,1
72.90466408988917,19,1,1,0,0
11243.734068081721,3,0,0,3,1
4184.713248080384,0,0,0,3,1
7097.9828292689435,3,0,0,3,1
29713.05285841326,4,0,0,3,1
502.5019585824836,9,1,1,0,0
23.66859149287051,17,1,1,0,0
16263.066763126504,4,0,0,4,1
11482.696937596093,3,0,0,4,1
131.28414213725594,6,1,1,0,0
1697.7097437267487,4,0,0,3,1
185.81077326878275,6,1,1,0,0
268.72383919785386,19,1,1,0,0
193.82545388202573,15,1,1,0,0
66.07817698108698,6,1,1,0,0
6952.5343350957155,0,0,0,3,1
14872.82873373761,2,0,0,4,1
352.94951397742557,17,1,1,0,0
15481.43646383224,1,0,0,3,1
851.4864711520269,6,1,1,0,0
902.3048145313148,17,1,1,0,0
23388.262310456474,2,0,0,3,1
120.27076012549779,18,1,1,0,0
4738.878841030668,1,0,0,3,1
288.82273048838596,6,1,1,0,0
406.86917631518634,11,1,1,0,0
6460.0946113846385,4,0,0,3,1
401.74053671175125,16,1,1,0,0
27.940506661889014,10,1,1,0,0
50.41372812886575,14,1,1,0,0
3813.332298052933,2,0,0,4,1
26414.833902303864,2,0,0,4,1
21272.739019173732,3,0,0,4,1
903.3921265130638,6,1,1,0,0
50.499079905509625,7,1,1,0,0
14.60514446765483,20,1,1,0,0
1085.5978058406586,4,0,0,4,1
31774.848535712645,2,0,0,4,1
68.27158035114547,8,1,1,0,0
937.204113310271,13,1,1,0,0
27783.15119039952,2,0,0,4,1
231.7185928771379,15,1,1,0,0
1579.3562145350816,3,0,0,4,1
1051.0836461301892,3,0,0,4,1
32158.827903794197,0,0,0,4,1
35.80542444392742,16,1,1,0,0
430.52164149194874,7,1,1,0,0
110.05557048116691,9,1,1,0,0
3868.0127911088975,3,0,0,4,1
14.572981476576205,13,1,1,0,0
13969.168698490852,2,0,0,4,1
265.00803121998143,15,1,1,0,0
288.0296749720403,14,1,1,0,0
134.75602821284716,11,1,1,0,0
159.69564712403826,6,1,1,0,0
201.53110141530337,17,1,1,0,0
10133.692076514602,1,0,0,4,1
246.4088580842556,15,1,1,0,0
2981.73202573667,2,0,0,3,1
14389.475791274152,4,0,0,3,1
394.4673587461909,18,1,1,0,0
17868.11563598693,1,0,0,3,1
28600.12174550198,3,0,0,4,1
6729.232245362206,1,0,0,3,1
189.92099940209428,17,1,1,0,0
61.82875957901188,13,1,1,0,0
710.1517422648928,17,1,1,0,0
3565.905653972659,2,0,0,3,1
221.80546481662833,8,1,1,0,0
318.9340423471382,14,1,1,0,0
151.7589079724005,20,1,1,0,0
33108.78041738281,3,0,0,3,1
18300.73471790016,2,0,0,4,1
24153.441133631884,4,0,0,4,1
5397.148368354765,1,0,0,3,1
60.06090098708183,12,1,1,0,0
4258.876461147399,4,0,0,3,1
333.7869768474488,7,1,1,0,0
36.133285511098926,12,1,1,0,0
162.26525807734254,13,1,1,0,0
234.51914074039294,13,1,1,0,0
8732.437686573467,4,0,0,3,1
11967.094329032107,4,0,0,3,1
80.26754379530054,6,1,1,0,0
562.2444383943226,12,1,1,0,0
349.8398166456142,2,0,0,3,1
51.678366680091656,12,1,1,0,0
106.16473517035546,10,1,1,0,0
14191.120005008555,2,0,0,3,1
242.04814976937254,20,1,1,0,0
540.4952829156251,10,1,1,0,0
3211.865396896126,2,0,0,3,1
5.436318883045427,14,1,1,0,0
11301.59822982587,0,0,0,3,1
24333.91948055798,0,0,0,3,1
4011.9877229351405,0,0,0,3,1
7264.580075673441,1,0,0,4,1
266.166896813351,20,1,1,0,0
1003.0807889513595,13,1,1,0,0
1674.751285179879,0,0,0,4,1
7677.125530519974,3,0,0,3,1
33679.97669456721,4,0,0,4,1
382.8482528911167,12,1,1,0,0
1047.842139820868,20,1,1,0,0
16656.328513797234,4,0,0,4,1
3306.9817908118202,2,0,0,4,1
602.0294453739441,19,1,1,0,0
10726.36384401137,2,0,0,4,1
17369.34273026546,2,0,0,3,1
242.1917081740233,9,1,1,0,0
233.45837761461732,11,1,1,0,0
24934.919108589143,3,0,0,4,1
201.35573129384252,20,1,1,0,0
20236.04022554519,2,0,0,4,1
23595.661138664305,0,0,0,4,1
318.41496137537285,17,1,1,0,0
13317.146427596668,3,0,0,3,1
257.7526687481754,19,1,1,0,0
24249.2328148595,1,0,0,3,1
254.81063091318651,16,1,1,0,0
487.62523989725634,8,1,1,0,0
59.96850123490972,17,1,1,0,0
9072.591398020804,3,0,0,4,1
1561.6054415613535,4,0,0,3,1
5255.122041295198,1,0,0,3,1
133.95275418840114,12,1,1,0,0
351.95094979550953,16,1,1,0,0
412.0055132771246,20,1,1,0,0
68962.70719545885,0,0,0,4,1
61.90003906636505,8,1,1,0,0
51.783670613152935,12,1,1,0,0
78.77653607230764,16,1,1,0,0
8054.517769786585,3,0,0,4,1
110.11128559167521,21,1,1,0,0
336.1091527784512,16,1,1,0,0
1071.3557810482018,4,0,0,4,1
623.8533426160943,16,1,1,0,0
2.771881683298323,12,1,1,0,0
120.275019263559,12,1,1,0,0
18061.294209704723,1,0,0,4,1
128.23148427221471,21,1,1,0,0
33.43829235498133,13,1,1,0,0
7.5866231733961165,12,1,1,0,0
3640.6527022240252,1,0,0,4,1
26821.571140013035,0,0,0,4,1
14565.246911757284,3,0,0,4,1
27733.366762130805,3,0,0,4,1
540.987015775649,9,1,1,0,0
29231.792558137764,1,0,0,3,1
4231.542108623667,3,0,0,3,1
1249.340111198267,4,0,0,3,1
427.9145606679618,8,1,1,0,0
7.419050492918326,21,1,1,0,0
26413.378036327944,2,0,0,4,1
430.02916412372815,18,1,1,0,0
4.325618921403456,18,1,1,0,0
164.7392095954005,9,1,1,0,0
400.5363914245598,19,1,1,0,0
93.830066359604,20,1,1,0,0
7853.555760302526,0,0,0,4,1
7992.345740874881,1,0,0,4,1
585.2781594141686,17,1,1,0,0
1295.15479656883,9,1,1,0,0
87.587827536718,11,1,1,0,0
19271.77598902162,1,0,0,4,1
664.4385673864703,9,1,1,0,0
35048.49149948206,4,0,0,3,1
13451.263758382423,0,0,0,4,1
84919.77814737255,0,0,0,4,1
52221.1502242991,0,0,0,4,1
4488.604609822471,3,0,0,4,1
7184.240036185241,3,0,0,4,1
9506.043641756829,4,0,0,3,1
3922.240242402816,1,0,0,4,1
17.394667106723958,20,1,1,0,0
38.47398349977394,20,1,1,0,0
4211.822974218203,4,0,0,3,1
578.0369303269973,19,1,1,0,0
482.70552818887245,21,1,1,0,0
19081.709134220506,2,0,0,3,1
113.62811442530347,17,1,1,0,0
29226.80340729759,3,0,0,4,1
251.11653177796572,8,1,1,0,0
205.69613106592064,12,1,1,0,0
133.97550726232342,7,1,1,0,0
108.004117448684,12,1,1,0,0
1881.8550928584982,0,0,0,3,1
8987.149227144087,3,0,0,3,1
3408.9595934825975,4,0,0,3,1
51223.898166519764,1,0,0,4,1
2.8166674532526073,13,1,1,0,0
32936.627777671725,2,0,0,4,1
20425.836882285443,2,0,0,4,1
14058.794194102504,4,0,0,3,1
472.3000329652422,11,1,1,0,0
142435.74322261757,2,0,0,4,1
626.0801146627622,6,1,1,0,0
12.268188616790164,10,1,1,0,0
230.31924608287895,18,1,1,0,0
1012.9807192421621,10,1,1,0,0
14.046371783386455,9,1,1,0,0
1014.8378823121624,10,1,1,0,0
75.0039387318367,13,1,1,0,0
14379.670914296692,3,0,0,3,1
527.2996917685523,15,1,1,0,0
16676.031695958918,2,0,0,4,1
7244.226199169975,1,0,0,4,1
175.17689650037676,7,1,1,0,0
204.85567763672995,14,1,1,0,0
29837.141930704496,3,0,0,3,1
517.45708585059,6,1,1,0,0
159.0081047499271,14,1,1,0,0
338.9754625604392,1,0,0,4,1
214.67540156017256,17,1,1,0,0
370.2265349118843,9,1,1,0,0
524.509830680183,4,0,0,4,1
69.91508407194456,7,1,1,0,0
1582.7960539654264,3,0,0,4,1
56.50645909802218,6,1,1,0,0
132.37610482130253,15,1,1,0,0
2988.5443132114774,4,0,0,3,1
16351.186735766643,2,0,0,3,1
8468.821663372493,2,0,0,4,1
7754.508111717822,2,0,0,3,1
315.10710864233346,8,1,1,0,0
1047.0672896270164,2,0,0,4,1
245.65345366731216,19,1,1,0,0
389.6708936453667,13,1,1,0,0
1942.1107911981696,1,0,0,3,1
257.03473367326336,7,1,1,0,0
36.23090848242721,15,1,1,0,0
6428.242371494212,1,0,0,4,1
10047.887725253104,0,0,0,4,1
8062.393373496783,0,0,0,4,1
401.861727127189,14,1,1,0,0
31847.540792933905,0,0,0,3,1
570.301715562482,10,1,1,0,0
761.4714227136113,12,1,1,0,0
338.67558657557896,15,1,1,0,0
198.89964552448052,9,1,1,0,0
922.8924336684285,2,0,0,3,1
569.0867424704055,14,1,1,0,0
418.0496966936597,1,0,0,4,1
433.8487189507759,16,1,1,0,0
2578.673640862325,3,0,0,3,1
164.90549337591537,7,1,1,0,0
108.51060679905076,10,1,1,0,0
261.67895018498336,3,0,0,3,1
22964.503027477265,3,0,0,4,1
111.04649694881967,19,1,1,0,0
29.507118434523147,8,1,1,0,0
44094.95938849082,2,0,0,4,1
18442.095635234364,2,0,0,4,1
265.0031503390718,6,1,1,0,0
144.97061082275343,11,1,1,0,0
59.981238628028365,13,1,1,0,0
825.9799641329215,9,1,1,0,0
61.94752363637412,20,1,1,0,0
37867.447262863905,4,0,0,3,1
15442.886231090888,2,0,0,4,1
10730.79343600976,4,0,0,3,1
5349.941386345472,2,0,0,3,1
7025.360998033813,2,0,0,4,1
5772.194803531156,4,0,0,3,1
2569.886717266048,0,0,0,4,1
2322.0891311050154,0,0,0,3,1
13412.878717949614,4,0,0,3,1
785.6978757121612,9,1,1,0,0
4050.685267552278,4,0,0,3,1
17.45266341811084,8,1,1,0,0
4655.1288204944285,4,0,0,3,1
41010.722772395384,0,0,0,4,1
875.8044250677094,4,0,0,3,1
157.14697088720092,10,1,1,0,0
8219.046666185559,2,0,0,3,1
761.7562160937628,13,1,1,0,0
132.57291576902995,6,1,1,0,0
279.3427540692319,21,1,1,0,0
50210.495788848595,0,0,0,4,1
9154.616381961441,2,0,0,4,1
33661.68533228001,2,0,0,4,1
1436.94939737963,16,1,1,0,0
34778.52615733257,1,0,0,3,1
57.63204556205916,19,1,1,0,0
397.18789655369216,9,1,1,0,0
11053.186580570762,0,0,0,4,1
29670.30441510105,0,0,0,3,1
437.25757773343736,10,1,1,0,0
375.62033687573717,11,1,1,0,0
933.9701205448731,4,0,0,3,1
79.54215147103588,7,1,1,0,0
662.44723216112,16,1,1,0,0
37.947298779351364,9,1,1,0,0
12126.863077576074,0,0,0,4,1
12797.81383961269,0,0,0,4,1
4504.24917647824,1,0,0,4,1
84.98290945257477,9,1,1,0,0
38304.154472013535,3,0,0,3,1
48510.150323745234,1,0,0,4,1
18234.8676638354,1,0,0,3,1
17076.328226219102,3,0,0,3,1
287.6201323165311,10,1,1,0,0
53.25473545937189,6,1,1,0,0
254.67582692844192,9,1,1,0,0
128.28625846681686,18,1,1,0,0
14909.070124921898,4,0,0,4,1
10746.837660730527,1,0,0,3,1
108.78861309608264,14,1,1,0,0
88.1759524392524,17,1,1,0,0
131.70024575134948,17,1,1,0,0
12678.849100705447,2,0,0,3,1
73.13124300141627,7,1,1,0,0
12463.43755596175,1,0,0,3,1
484.0610402128978,20,1,1,0,0
2556.56502161821,0,0,0,3,1
1579.3562145350816,3,0,0,4,1
259.03719680874804,15,1,1,0,0
19.491977012183646,7,1,1,0,0
8827.193528711447,3,0,0,4,1
113.21901263852995,9,1,1,0,0
426.85866501787046,9,1,1,0,0
217.50247561363187,20,1,1,0,0
10847.182630496727,2,0,0,4,1
123.45048340249289,11,1,1,0,0
420.6511379549725,19,1,1,0,0
151.3920690901923,12,1,1,0,0
2985.6021975312633,2,0,0,4,1
9983.080832762358,1,0,0,4,1
4184.713248080384,0,0,0,3,1
31847.540792933905,0,0,0,3,1
137.43884473701945,7,1,1,0,0
253.58295464182794,13,1,1,0,0
401.34533279209967,7,1,1,0,0
735.0732954161391,6,1,1,0,0
18721.943605875516,2,0,0,3,1
25904.997266410886,0,0,0,3,1
24153.441133631884,4,0,0,4,1
25264.326667343325,2,0,0,3,1
49733.76067925923,2,0,0,4,1
146.35299340914136,11,1,1,0,0
154.19277416233217,20,1,1,0,0
348.15774469100893,16,1,1,0,0
439.3443467290197,1,0,0,3,1
835.8381795783722,19,1,1,0,0
464.4632766576554,16,1,1,0,0
1011.1891027383517,11,1,1,0,0
328.1533280012866,2,0,0,4,1
29084.71826715415,0,0,0,3,1
229.04995376785408,20,1,1,0,0
29837.141930704496,3,0,0,3,1
21497.49317046744,3,0,0,4,1
421.7930740716811,19,1,1,0,0
318.95966170416614,12,1,1,0,0
368.25072767799696,21,1,1,0,0
909.112062394502,21,1,1,0,0
737.0665583080671,8,1,1,0,0
586.4517471498748,8,1,1,0,0
10840.280267428656,3,0,0,4,1
21734.69200418449,3,0,0,4,1
26708.13039189998,1,0,0,3,1
9578.121639499448,2,0,0,4,1
13880.044810327276,1,0,0,3,1
381.19795342412823,10,1,1,0,0
2096.5097265441036,4,0,0,3,1
29979.198002743302,2,0,0,4,1
18847.59314158529,0,0,0,3,1
63.689783211526944,17,1,1,0,0
23995.77324417211,4,0,0,3,1
21750.160177060166,4,0,0,3,1
22356.396422486792,3,0,0,4,1
72.39473227754179,10,1,1,0,0
19900.83780742028,4,0,0,3,1
59.22955390009498,7,1,1,0,0
166.63253703301024,7,1,1,0,0
105.26411351668285,12,1,1,0,0
11479.903600487956,0,0,0,4,1
34185.08063930008,2,0,0,3,1
188.9962329304177,6,1,1,0,0
114.20355063653054,10,1,1,0,0
96.2866987074105,7,1,1,0,0
549.7711077253831,18,1,1,0,0
84.97017280220511,11,1,1,0,0
12500.055239316389,3,0,0,4,1
920.8584255174511,0,0,0,3,1
50843.29497495511,2,0,0,3,1
3205.530902315457,3,0,0,4,1
1108.7786142430532,4,0,0,3,1
3640.6527022240252,1,0,0,4,1
1189.732502921643,3,0,0,3,1
262.414132882402,20,1,1,0,0
360.1425070971543,15,1,1,0,0
329.3306655502417,20,1,1,0,0
8365.977595064656,0,0,0,3,1
72.87959940540719,9,1,1,0,0
58.968989881451726,6,1,1,0,0
25.54646996668685,15,1,1,0,0
150.49846204757347,8,1,1,0,0
34059.22895729641,0,0,0,3,1
6144.574094871674,4,0,0,3,1
10546.778518469675,3,0,0,3,1
298.3037191584762,20,1,1,0,0
619.6719028267424,15,1,1,0,0
178.99662357183055,7,1,1,0,0
2256.0376814087513,4,0,0,4,1
1051.2335209356545,11,1,1,0,0
663.3014232544376,9,1,1,0,0
4125.349284279853,4,0,0,3,1
17.599931323685094,14,1,1,0,0
19348.924945540017,0,0,0,3,1
330.4188951516921,9,1,1,0,0
162.0819962756014,18,1,1,0,0
304.77572035610433,11,1,1,0,0
2913.86308119594,4,0,0,4,1
430.80881322387046,9,1,1,0,0
10329.764066084766,1,0,0,3,1
10194.449855651568,1,0,0,4,1
6107.036748396987,2,0,0,4,1
1099.3415290581495,4,0,0,4,1
336.37729712012043,19,1,1,0,0
137.08988964278709,18,1,1,0,0
31.78499303738471,21,1,1,0,0
16.890158355392902,7,1,1,0,0
70.9174590278381,12,1,1,0,0
226.69968830594172,14,1,1,0,0
1373.1726586987243,0,0,0,3,1
31.58544790816991,20,1,1,0,0
10.586420562608899,14,1,1,0,0
30.887075534343975,14,1,1,0,0
6958.963265708345,4,0,0,3,1
7.28935844425652,8,1,1,0,0
12405.897881900242,1,0,0,3,1
15297.242464140472,0,0,0,4,1
6815.813493314242,3,0,0,4,1
24333.91948055798,0,0,0,3,1
232.29472492591205,11,1,1,0,0
105.21812775710428,8,1,1,0,0
36.05544020432897,15,1,1,0,0
54710.74690517146,4,0,0,3,1
6960.7271251812435,2,0,0,3,1
530.5207114814723,15,1,1,0,0
734.5539413691502,12,1,1,0,0
601.4021131812765,7,1,1,0,0
5177.752939482857,0,0,0,3,1
8732.437686573467,4,0,0,3,1
17196.24039210359,1,0,0,3,1
1436.5604194029904,4,0,0,3,1
3.00577809318367,12,1,1,0,0
6744.753386706935,4,0,0,3,1
5349.941386345472,2,0,0,3,1
295.2462906702416,9,1,1,0,0
82.25999063039637,11,1,1,0,0
22734.99607476657,4,0,0,4,1
318.09724611254313,18,1,1,0,0
24891.53733257883,1,0,0,4,1
56090.75802317197,4,0,0,4,1
146.5448044718812,8,1,1,0,0
40.94540001879367,14,1,1,0,0
4325.26293454678,0,0,0,4,1
9890.391866599814,1,0,0,3,1
375.47935838086005,18,1,1,0,0
14588.28051664523,4,0,0,4,1
310.8181046282384,15,1,1,0,0
865.2292884666497,9,1,1,0,0
72.588083097765,19,1,1,0,0
1546.0864528925802,3,0,0,3,1
448.0429799891318,18,1,1,0,0
69.1970809413027,13,1,1,0,0
5.7942876951449,15,1,1,0,0
73848.8876663392,2,0,0,4,1
6460.0946113846385,4,0,0,3,1
432.6822973325787,14,1,1,0,0
58450.918440744164,3,0,0,4,1
27.31147728126047,13,1,1,0,0
8687.028163553368,3,0,0,3,1
26.15819810938718,10,1,1,0,0
12886.604691593004,4,0,0,4,1
11108.490270456328,4,0,0,3,1
3746.1280189907434,1,0,0,3,1
2788.151711366472,1,0,0,3,1
113.32038804907867,12,1,1,0,0
988.0029946607506,20,1,1,0,0
31847.540792933905,0,0,0,3,1
10801.412646086115,4,0,0,4,1
17.487599763235316,15,1,1,0,0
868.8515048623308,15,1,1,0,0
397.8274881439295,17,1,1,0,0
15666.887521408009,1,0,0,4,1
1228.4372299830206,20,1,1,0,0
19952.011247293158,4,0,0,4,1
691.025180796463,12,1,1,0,0
41.122698594115484,7,1,1,0,0
32936.627777671725,2,0,0,4,1
10.871700873447596,18,1,1,0,0
7264.580075673441,1,0,0,4,1
137.80005187998154,19,1,1,0,0
22726.00707425999,0,0,0,3,1
274.3642627381923,20,1,1,0,0
7271.5258012803315,3,0,0,4,1
93.42554016771737,15,1,1,0,0
3606.5007190304004,1,0,0,4,1
729.834004489722,6,1,1,0,0
31.33431291332783,8,1,1,0,0
20.276980646842297,15,1,1,0,0
115.91375955874172,1,0,0,3,1
10047.612778253631,2,0,0,3,1
277.2591618409074,17,1,1,0,0
43.23124391637618,21,1,1,0,0
73.44057437153319,20,1,1,0,0
510.77093420875383,12,1,1,0,0
6427.301770964784,3,0,0,3,1
187.05066405479613,17,1,1,0,0
53.30445763681944,21,1,1,0,0
281.8642698399331,21,1,1,0,0
247.2200184083169,12,1,1,0,0
48.53751215867729,14,1,1,0,0
480.67291449263274,10,1,1,0,0
279.61396494749715,19,1,1,0,0
137.01380005553995,15,1,1,0,0
331.97708323461694,17,1,1,0,0
130.3108270179609,18,1,1,0,0
733.6597588548478,3,0,0,3,1
388.3396289181354,6,1,1,0,0
1309.2826404660502,16,1,1,0,0
17061.48759878779,3,0,0,4,1
2600.442712650146,4,0,0,3,1
2756.659457541225,1,0,0,4,1
6693.404805979899,3,0,0,3,1
326.7804591107967,12,1,1,0,0
281.71363364246287,16,1,1,0,0
15185.460750464934,3,0,0,3,1
177.0827249381821,13,1,1,0,0
9580.09749079561,4,0,0,4,1
22055.54683996984,2,0,0,4,1
123.04548009119785,19,1,1,0,0
6958.963265708345,4,0,0,3,1
15395.204995709753,0,0,0,3,1
3197.443595848073,1,0,0,4,1
6798.420418902072,3,0,0,3,1
13.392825520601836,19,1,1,0,0
30619.822150849304,3,0,0,4,1
35.364062391564076,16,1,1,0,0
1153.035604595879,0,0,0,3,1
11186.575607539731,1,0,0,4,1
901.4874337607279,9,1,1,0,0
7069.144235793046,2,0,0,4,1
284.6409504924879,6,1,1,0,0
27204.496685085185,4,0,0,3,1
775.8571191452171,9,1,1,0,0
3375.8119343049025,0,0,0,3,1
143.27512154027866,1,0,0,3,1
14279.092702177306,4,0,0,3,1
106.74356139293221,6,1,1,0,0
11388.72142093159,2,0,0,3,1
326.5784281738989,9,1,1,0,0
4737.769699719254,4,0,0,4,1
4959.575146024095,3,0,0,4,1
34.25023055755975,14,1,1,0,0
29979.198002743302,2,0,0,4,1
21270.616899056782,0,0,0,3,1
17369.34273026546,2,0,0,3,1
3640.6527022240252,1,0,0,4,1
62389.30758875005,4,0,0,4,1
441.3200855848893,0,0,0,3,1
19699.890411107845,0,0,0,3,1
21621.894342549036,4,0,0,3,1
13880.044810327276,1,0,0,3,1
923.2181122010954,8,1,1,0,0
5168.669113071949,3,0,0,4,1
35.16367419580512,10,1,1,0,0
73.0184885994992,10,1,1,0,0
55.71558488872643,19,1,1,0,0
10831.58165659215,2,0,0,3,1
69.51800081470198,18,1,1,0,0
16.01114570370241,16,1,1,0,0
37330.719858459874,3,0,0,4,1
2781.352195766758,3,0,0,3,1
15838.205664547557,4,0,0,3,1
286.6247505697475,13,1,1,0,0
870.0436517238769,15,1,1,0,0
344.22148828716956,19,1,1,0,0
836.7607516767099,13,1,1,0,0
79.82500934925822,17,1,1,0,0
6435.507394332377,1,0,0,4,1
107.78979862761824,18,1,1,0,0
223.76836409162607,13,1,1,0,0
30.668459204796864,21,1,1,0,0
19693.523410012476,2,0,0,4,1
4190.097134772812,4,0,0,3,1
170.2045335711155,21,1,1,0,0
349.15847944009755,10,1,1,0,0
56317.17514688894,1,0,0,3,1
203.34628276606472,13,1,1,0,0
8728.081135567321,1,0,0,4,1
570.287257680799,16,1,1,0,0
2.2155095908276805,13,1,1,0,0
366.2983405157124,10,1,1,0,0
7879.066149144509,0,0,0,4,1
200.57804763112102,16,1,1,0,0
381.3116539345455,18,1,1,0,0
41531.830020683796,2,0,0,3,1
19560.500379543308,3,0,0,3,1
7.197991394642596,17,1,1,0,0
358.0043489073765,11,1,1,0,0
8654.730657861734,1,0,0,3,1
392.07287132240623,9,1,1,0,0
4707.226349664191,1,0,0,4,1
454.7371474654582,7,1,1,0,0
59.03407008300966,14,1,1,0,0
387.0409311661133,18,1,1,0,0
441.1092251879348,21,1,1,0,0
406.7996759144895,20,1,1,0,0
178.34961373314556,7,1,1,0,0
123.40168549616192,6,1,1,0,0
3750.695912771907,0,0,0,4,1
581.977199456582,7,1,1,0,0
5582.522962215849,1,0,0,3,1
42828.560354563124,2,0,0,4,1
248.13303242689335,11,1,1,0,0
16012.321845384698,3,0,0,4,1
28417.968729461183,0,0,0,3,1
47983.70347034334,4,0,0,3,1
11628.97185480925,3,0,0,3,1
24042.752831274236,4,0,0,4,1
1755.3298956764363,0,0,0,3,1
34709.42936479858,2,0,0,4,1
370.37729983190565,14,1,1,0,0
19271.77598902162,1,0,0,4,1
112.13057390696412,18,1,1,0,0
1067.6996697694772,21,1,1,0,0
203.74782313896245,12,1,1,0,0
6988.350234716108,4,0,0,3,1
20553.635373807476,0,0,0,4,1
19077.865564316795,2,0,0,3,1
53.329567146449115,0,0,0,3,1
121.80647228105677,15,1,1,0,0
33661.68533228001,2,0,0,4,1
491.9229467546899,6,1,1,0,0
1372.6885800988787,0,0,0,3,1
11053.186580570762,0,0,0,4,1
6267.957464504246,1,0,0,3,1
6760.5470487079765,3,0,0,4,1
39273.646223237476,4,0,0,3,1
189.64779612704905,20,1,1,0,0
1682.5893696143114,15,1,1,0,0
62.588272761878045,16,1,1,0,0
4117.310969774485,0,0,0,4,1
890.5615842994144,0,0,0,4,1
30195.27403857861,3,0,0,4,1
42.98101706937079,14,1,1,0,0
20.999539694319974,7,1,1,0,0
148.03419890748657,7,1,1,0,0
489.38288205796033,21,1,1,0,0
8054.517769786585,3,0,0,4,1
4616.377805856699,2,0,0,4,1
478.54750237680736,3,0,0,4,1
39.39231670339973,18,1,1,0,0
879.8624257455593,16,1,1,0,0
17117.545305298692,0,0,0,4,1
446.08131114411646,16,1,1,0,0
356.20367489313105,20,1,1,0,0
36.104040538401286,15,1,1,0,0
139.68173587411033,21,1,1,0,0
12861.48857600413,2,0,0,3,1
53.271763139552874,12,1,1,0,0
569.772085655822,17,1,1,0,0
568.4316044127737,15,1,1,0,0
4707.226349664191,1,0,0,4,1
269.2464229764224,21,1,1,0,0
747.6448847353648,15,1,1,0,0
406.43334911040927,11,1,1,0,0
8519.394133553284,1,0,0,4,1
5497.375941563128,4,0,0,3,1
97.25305293859525,18,1,1,0,0
25.051934927448798,9,1,1,0,0
14179.392730468937,3,0,0,4,1
23743.89635139184,3,0,0,3,1
36.78409703808206,15,1,1,0,0
198.80750506120245,8,1,1,0,0
5177.752939482857,0,0,0,3,1
58680.65678415932,4,0,0,3,1
354.1534826383602,6,1,1,0,0
3.7872954384190836,4,0,0,4,1
150.08220660750248,16,1,1,0,0
75.79310524609181,19,1,1,0,0
1270.5817135722975,8,1,1,0,0
11.56616326550589,17,1,1,0,0
19803.81450634498,2,0,0,4,1
4035.8661390395646,0,0,0,3,1
934.7029058259837,13,1,1,0,0
518.0948519348693,19,1,1,0,0
201.11974659828053,19,1,1,0,0
72.30682554756231,11,1,1,0,0
35836.6326767612,0,0,0,3,1
17269.03675210377,1,0,0,4,1
265.12376321614363,13,1,1,0,0
31125.097450447905,0,0,0,4,1
2824.5213224666363,4,0,0,3,1
1084.430049899773,8,1,1,0,0
320.5517672244149,17,1,1,0,0
419.4933135868947,11,1,1,0,0
3269.9557298399386,1,0,0,3,1
359.2723337432768,19,1,1,0,0
115.14888211204769,11,1,1,0,0
138.5576071606841,20,1,1,0,0
